MAL_ID,Name,Score,Genres,English_name,Type,Episodes,Aired,Premiered,Studios,Source,Ranked,Popularity,Themes,Synopsis
431,Howl no Ugoku Shiro,8.67,"Adventure, Drama, Fantasy, Romance",Howl,Movie,1,"Nov 20, 2004",Unknown,Studio Ghibli,Novel,51,98,Award Winning,
18153,Kyoukai no Kanata,7.78,"Slice of Life, Supernatural, Fantasy",Beyond the Boundary,TV,12,"Oct 3, 2013 to Dec 19, 2013",Fall 2013,Kyoto Animation,Light novel,870,99,"Action, School",
34933,Kakegurui,7.42,"Game, Mystery, Psychological, Drama, School, Shounen",Kakegurui:Compulsive Gambler,TV,12,"Jul 1, 2017 to Sep 23, 2017",Summer 2017,MAPPA,Manga,1826,100,"High Stakes Game, Strategy Game, Suspense",
37510,Mob Psycho 100 II,8.84,"Action, Slice of Life, Comedy, Supernatural",Mob Psycho 100 II,TV,13,"Jan 7, 2019 to Apr 1, 2019",Winter 2019,Bones,Web manga,22,101,N/A,
853,Ouran Koukou Host Club,8.2,"Comedy, Harem, Romance, School, Shoujo",Ouran High School Host Club,TV,26,"Apr 5, 2006 to Sep 27, 2006",Spring 2006,Bones,Manga,305,102,"Crossdressing, Reverse Harem, School",
23283,Zankyou no Terror,8.12,"Mystery, Psychological, Thriller",Terror in Resonance,TV,11,"Jul 11, 2014 to Sep 26, 2014",Summer 2014,MAPPA,Original,394,103,"Detective, Suspense",
11771,Kuroko no Basket,8.15,"Comedy, School, Shounen, Sports",Kuroko,TV,25,"Apr 8, 2012 to Sep 22, 2012",Spring 2012,Production I.G,Manga,367,104,Team Sports,
11741,Fate/Zero 2nd Season,8.59,"Action, Supernatural, Magic, Fantasy",Fate/Zero Season 2,TV,12,"Apr 8, 2012 to Jun 24, 2012",Spring 2012,ufotable,Light novel,71,105,Urban Fantasy,
32282,Shokugeki no Souma: Ni no Sara,8.21,"Ecchi, School, Shounen",Food Wars! The Second Plate,TV,13,"Jul 2, 2016 to Sep 24, 2016",Summer 2016,J.C.Staff,Manga,297,106,N/A,
31478,Bungou Stray Dogs,7.79,"Action, Comedy, Mystery, Seinen, Super Power, Supernatural",Bungo Stray Dogs,TV,12,"Apr 7, 2016 to Jun 23, 2016",Spring 2016,Bones,Manga,838,107,"Adult Cast, Detective, Organized Crime,",
5680,K-On!,7.84,"Music, Slice of Life, Comedy, School",K-ON!,TV,13,"Apr 3, 2009 to Jun 26, 2009",Spring 2009,Kyoto Animation,4-koma manga,758,108,CGDCT,
33206,Kobayashi-san Chi no Maid Dragon,8.03,"Slice of Life, Comedy, Fantasy",Miss Kobayashi,TV,13,"Jan 12, 2017 to Apr 6, 2017",Winter 2017,Kyoto Animation,Manga,510,109,Supernatural,
14513,Magi: The Labyrinth of Magic,8.07,"Action, Adventure, Fantasy, Magic, Shounen",Magi:The Labyrinth of Magic,TV,25,"Oct 7, 2012 to Mar 31, 2013",Fall 2012,A-1 Pictures,Manga,456,110,N/A,
14227,Tonari no Kaibutsu-kun,7.55,"Slice of Life, Comedy, Romance, School, Shoujo",My Little Monster,TV,13,"Oct 2, 2012 to Dec 25, 2012",Fall 2012,Brain,Manga,1417,111,N/A,
20785,Mahouka Koukou no Rettousei,7.53,"Action, Sci-Fi, Supernatural, Magic, Romance, School",The Irregular at Magic High School,TV,26,"Apr 6, 2014 to Sep 28, 2014",Spring 2014,Madhouse,Light novel,1499,112,Urban Fantasy,
2025,Darker than Black: Kuro no Keiyakusha,8.12,"Action, Sci-Fi, Mystery, Super Power",Darker than Black,TV,25,"Apr 6, 2007 to Sep 28, 2007",Spring 2007,Bones,Original,389,113,N/A,
918,Gintama,8.96,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Gintama,TV,201,"Apr 4, 2006 to Mar 25, 2010",Spring 2006,Sunrise,Manga,15,114,Gag Humor,
849,Suzumiya Haruhi no Yuuutsu,7.88,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",The Melancholy of Haruhi Suzumiya,TV,14,"Apr 3, 2006 to Jul 3, 2006",Spring 2006,Kyoto Animation,Light novel,702,115,Award Winning,
34577,Nanatsu no Taizai: Imashime no Fukkatsu,7.84,"Action, Adventure, Fantasy, Magic, Shounen, Supernatural",The Seven Deadly Sins:Revival of the Commandments,TV,24,"Jan 13, 2018 to Jun 30, 2018",Winter 2018,A-1 Pictures,Manga,762,116,N/A,
37430,Tensei shitara Slime Datta Ken,8.07,"Fantasy, Shounen",That Time I Got Reincarnated as a Slime,TV,24,"Oct 2, 2018 to Mar 19, 2019",Fall 2018,8bit,Light novel,458,117,"Isekai, Reincarnation, Action, Comedy,",
356,Fate/stay night,7.34,"Action, Supernatural, Magic, Romance, Fantasy",Fate/stay night,TV,24,"Jan 7, 2006 to Jun 17, 2006",Winter 2006,Studio Deen,Visual novel,2152,118,Urban Fantasy,
22297,Fate/stay night: Unlimited Blade Works,8.22,"Action, Fantasy, Magic, Supernatural",Fate/stay night Unlimited Blade Works,TV,12,"Oct 12, 2014 to Dec 28, 2014",Fall 2014,ufotable,Visual novel,292,119,Urban Fantasy,
40028,Shingeki no Kyojin: The Final Season,9.17,"Action, Military, Mystery, Super Power, Drama, Fantasy, Shounen",Attack on Titan Final Season,TV,16,"Dec 7, 2020 to ?",Winter 2021,MAPPA,Manga,2,120,"Gore, Military, Survival, Suspense",
223,Dragon Ball,8.0,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Dragon Ball,TV,153,"Feb 26, 1986 to Apr 12, 1989",Winter 1986,Toei Animation,Manga,535,121,N/A,
523,Tonari no Totoro,8.31,"Adventure, Comedy, Supernatural",My Neighbor Totoro,Movie,1,"Apr 16, 1988",Unknown,Studio Ghibli,Original,220,122,Award Winning,
15583,Date A Live,7.22,"Sci-Fi, Harem, Comedy, Romance, Mecha, School",Date A Live,TV,12,"Apr 6, 2013 to Jun 22, 2013",Spring 2013,AIC PLUS+,Light novel,2670,123,"Action, Fantasy",
32935,Haikyuu!!: Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,8.87,"Comedy, Sports, Drama, School, Shounen",Haikyu!! 3rd Season,TV,10,"Oct 8, 2016 to Dec 10, 2016",Fall 2016,Production I.G,Manga,20,124,Team Sports,
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,8.27,"Slice of Life, Comedy, Drama, Romance, School",My Teen Romantic Comedy SNAFU TOO!,TV,13,"Apr 3, 2015 to Jun 26, 2015",Spring 2015,feel.,Light novel,253,125,Love Polygon,
30015,ReLIFE,8.03,"Slice of Life, Romance, School",ReLIFE,TV,13,"Jul 2, 2016 to Sep 24, 2016",Summer 2016,TMS Entertainment,Web manga,498,126,N/A,
2251,Baccano!,8.42,"Action, Comedy, Historical, Mystery, Supernatural",Baccano!,TV,13,"Jul 27, 2007 to Nov 2, 2007",Summer 2007,Brain,Light novel,143,127,"Adult Cast, Organized Crime",
20787,Black Bullet,7.17,"Action, Sci-Fi, Mystery, Seinen",Black Bullet,TV,13,"Apr 8, 2014 to Jul 1, 2014",Spring 2014,"Kinema Citrus, Orange",Light novel,2877,128,N/A,
22043,Fairy Tail (2014),7.73,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",Fairy Tail Series 2,TV,102,"Apr 5, 2014 to Mar 26, 2016",Spring 2014,"A-1 Pictures, Bridge",Manga,959,129,N/A,
38671,Enen no Shouboutai,7.68,"Action, Supernatural, Shounen",Fire Force,TV,24,"Jul 6, 2019 to Dec 28, 2019",Summer 2019,David Production,Manga,1075,130,Urban Fantasy,
40748,Jujutsu Kaisen (TV),8.54,"Action, Demons, Supernatural, School, Shounen",Unknown,TV,24,"Oct 3, 2020 to ?",Fall 2020,MAPPA,Manga,88,131,Award Winning,
37349,Goblin Slayer,7.46,"Action, Adventure, Fantasy",Goblin Slayer,TV,12,"Oct 7, 2018 to Dec 30, 2018",Fall 2018,White Fox,Light novel,1694,132,Gore,
36511,Tokyo Ghoul:re,6.53,"Action, Psychological, Supernatural, Mystery, Drama, Horror, Seinen",Tokyo Ghoul:re,TV,12,"Apr 3, 2018 to Jun 19, 2018",Spring 2018,"Studio Pierrot, Pierrot Plus",Manga,5755,133,"Gore, Suspense, Urban Fantasy",
889,Black Lagoon,8.05,"Action, Seinen",Black Lagoon,TV,12,"Apr 9, 2006 to Jun 25, 2006",Spring 2006,Madhouse,Manga,475,134,"Adult Cast, Organized Crime",
1689,Byousoku 5 Centimeter,7.73,"Drama, Romance, Slice of Life",5 Centimeters Per Second,Movie,3,"Mar 3, 2007",Unknown,CoMix Wave Films,Original,949,135,N/A,
20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,8.12,"Action, Adventure, Supernatural, Drama, Shounen",JoJo's Bizarre Adventure: Stardust Crusaders,TV,24,"Apr 5, 2014 to Sep 13, 2014",Spring 2014,David Production,Manga,390,136,Super Power,
30240,Prison School,7.71,"Comedy, Ecchi, Romance, School, Seinen",Prison School,TV,12,"Jul 11, 2015 to Sep 26, 2015",Summer 2015,J.C.Staff,Manga,989,137,Gag Humor,
16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,7.29,"Mystery, Horror, Psychological, School",Danganronpa:The Animation,TV,13,"Jul 5, 2013 to Sep 27, 2013",Summer 2013,Lerche,Game,2387,138,"Suspense, High Stakes Game, Survival",
17895,Golden Time,7.78,"Comedy, Drama, Romance",Golden Time,TV,24,"Oct 4, 2013 to Mar 28, 2014",Fall 2013,J.C.Staff,Light novel,855,139,"Adult Cast, Love Polygon",
14345,Btooom!,7.39,"Action, Sci-Fi, Psychological, Seinen",BTOOOM!,TV,12,"Oct 4, 2012 to Dec 20, 2012",Fall 2012,Madhouse,Manga,1942,140,"Gore, High Stakes Game, Suspense, Survival",
37520,Dororo,8.19,"Action, Adventure, Demons, Historical, Samurai, Shounen, Supernatural",Dororo,TV,24,"Jan 7, 2019 to Jun 24, 2019",Winter 2019,"Tezuka Productions, MAPPA",Manga,317,141,"Mythology, Fantasy",
23289,Gekkan Shoujo Nozaki-kun,7.96,"Comedy, Romance, School",Monthly Girls,TV,12,"Jul 7, 2014 to Sep 22, 2014",Summer 2014,Doga Kobo,4-koma manga,581,142,Otaku Culture,
777,Hellsing Ultimate,8.4,"Action, Military, Horror, Supernatural, Vampire, Seinen",Hellsing Ultimate,OVA,10,"Feb 10, 2006 to Dec 26, 2012",Unknown,"Madhouse, Satelight, Graphinica",Manga,154,143,"Adult Cast, Gore",
15451,High School DxD New,7.54,"Action, Harem, Comedy, Demons, Romance, Ecchi, School",High School DxD New,TV,12,"Jul 7, 2013 to Sep 22, 2013",Summer 2013,TNK,Light novel,1459,144,Mythology,
37521,Vinland Saga,8.71,"Action, Adventure, Drama, Historical, Seinen",Unknown,TV,24,"Jul 8, 2019 to Dec 30, 2019",Summer 2019,Wit Studio,Manga,43,145,Gore,
35788,Shokugeki no Souma: San no Sara,8.14,"Ecchi, School, Shounen",Food Wars! The Third Plate,TV,12,"Oct 4, 2017 to Dec 20, 2017",Fall 2017,J.C.Staff,Manga,370,146,Gourmet,
1195,Zero no Tsukaima,7.33,"Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School",The Familiar of Zero,TV,13,"Jul 3, 2006 to Sep 25, 2006",Summer 2006,J.C.Staff,Light novel,2198,147,Isekai,
6045,Kimi ni Todoke,8.02,"Slice of Life, Drama, Romance, School, Shoujo",Kimi ni Todoke:From Me to You,TV,25,"Oct 7, 2009 to Mar 31, 2010",Fall 2009,Production I.G,Manga,515,148,N/A,
35073,Overlord II,7.78,"Action, Game, Adventure, Supernatural, Magic, Fantasy",Overlord II,TV,13,"Jan 9, 2018 to Apr 3, 2018",Winter 2018,Madhouse,Light novel,851,149,Isekai,
36474,Sword Art Online: Alicization,7.57,"Action, Game, Adventure, Romance, Fantasy",Sword Art Online:Alicization,TV,24,"Oct 7, 2018 to Mar 31, 2019",Fall 2018,A-1 Pictures,Light novel,1375,150,Video Game,
40591,Kaguya-sama wa Kokurasetai?: Tensai-tachi no Renai Zunousen,8.74,"Comedy, Psychological, Romance, School, Seinen",Kaguya-sama:Love is War Season 2,TV,12,"Apr 11, 2020 to Jun 27, 2020",Spring 2020,A-1 Pictures,Manga,33,151,N/A,
2966,Ookami to Koushinryou,8.27,"Adventure, Fantasy, Historical, Romance",Spice and Wolf,TV,13,"Jan 9, 2008 to Mar 26, 2008",Winter 2008,Imagin,Light novel,244,152,"Adult Cast, Supernatural",
10165,Nichijou,8.48,"Slice of Life, Comedy, School, Shounen",Nichijou - My Ordinary Life,TV,26,"Apr 3, 2011 to Sep 25, 2011",Spring 2011,Kyoto Animation,Manga,111,153,Gag Humor,
35120,Devilman: Crybaby,7.84,"Action, Dementia, Demons, Horror, Supernatural",Devilman:Crybaby,ONA,10,"Jan 5, 2018",Unknown,Science SARU,Manga,751,154,"Gore, Mythology, Avant Garde",
27775,Plastic Memories,7.94,"Sci-Fi, Drama, Romance",Plastic Memories,TV,13,"Apr 5, 2015 to Jun 28, 2015",Spring 2015,Doga Kobo,Original,623,155,N/A,
934,Higurashi no Naku Koro ni,7.95,"Mystery, Dementia, Horror, Psychological, Supernatural, Thriller",When They Cry,TV,26,"Apr 5, 2006 to Sep 27, 2006",Spring 2006,Studio Deen,Visual novel,610,156,"Gore, Suspense",
10719,Boku wa Tomodachi ga Sukunai,7.27,"Ecchi, Slice of Life, Comedy, Harem, Romance, School",Haganai:I don,TV,12,"Oct 7, 2011 to Dec 23, 2011",Fall 2011,AIC Build,Light novel,2488,157,N/A,
30296,Rakudai Kishi no Cavalry,7.53,"Action, Romance, Ecchi, Fantasy, School",Chivalry of a Failed Knight,TV,12,"Oct 3, 2015 to Dec 19, 2015",Fall 2015,"SILVER LINK., Nexus",Light novel,1467,158,Urban Fantasy,
26055,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,8.45,"Action, Adventure, Supernatural, Drama, Shounen",JoJo's Bizarre Adventure: Stardust Crusaders - Battle in Egypt,TV,24,"Jan 10, 2015 to Jun 20, 2015",Winter 2015,David Production,Manga,122,159,Super Power,
18115,Magi: The Kingdom of Magic,8.28,"Action, Adventure, Magic, Fantasy, Shounen",Magi:The Kingdom of Magic,TV,25,"Oct 6, 2013 to Mar 30, 2014",Fall 2013,A-1 Pictures,Manga,244,160,N/A,
4654,Toaru Majutsu no Index,7.44,"Action, Magic, Sci-Fi, Super Power",A Certain Magical Index,TV,24,"Oct 5, 2008 to Mar 19, 2009",Fall 2008,J.C.Staff,Light novel,1764,161,"Fantasy, Urban Fantasy",
11887,Kokoro Connect,7.82,"Slice of Life, Comedy, Supernatural, Drama, Romance, School",Kokoro Connect,TV,13,"Jul 8, 2012 to Sep 30, 2012",Summer 2012,SILVER LINK.,Light novel,793,162,Love Polygon,
31933,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,8.51,"Action, Adventure, Comedy, Supernatural, Drama, Shounen",JoJo's Bizarre Adventure: Diamond Is Unbreakable,TV,39,"Apr 2, 2016 to Dec 24, 2016",Spring 2016,David Production,Manga,100,163,Super Power,
24439,Kekkai Sensen,7.65,"Action, Comedy, Super Power, Supernatural, Vampire, Fantasy, Shounen",Blood Blockade Battlefront,TV,12,"Apr 5, 2015 to Oct 4, 2015",Spring 2015,Bones,Manga,1162,164,Urban Fantasy,
35062,Mahoutsukai no Yome,8.1,"Slice of Life, Magic, Fantasy, Shounen",The Ancient Magus,TV,24,"Oct 8, 2017 to Mar 25, 2018",Fall 2017,Wit Studio,Manga,417,165,"Mythology, Urban Fantasy, Drama, Romance",
2236,Toki wo Kakeru Shoujo,8.2,"Adventure, Drama, Romance, Sci-Fi",The Girl Who Leapt Through Time,Movie,1,"Jul 15, 2006",Unknown,Madhouse,Novel,307,166,"Time Travel, Award Winning",
457,Mushishi,8.69,"Adventure, Slice of Life, Mystery, Historical, Supernatural, Fantasy, Seinen",Mushi-Shi,TV,26,"Oct 23, 2005 to Jun 19, 2006",Fall 2005,Artland,Manga,45,167,"Adult Cast, Iyashikei",
13125,Shinsekai yori,8.35,"Drama, Horror, Mystery, Psychological, Sci-Fi, Supernatural",From the New World,TV,25,"Sep 29, 2012 to Mar 23, 2013",Fall 2012,A-1 Pictures,Novel,187,168,Suspense,
19,Monster,8.76,"Drama, Horror, Mystery, Police, Psychological, Seinen, Thriller",Monster,TV,74,"Apr 7, 2004 to Sep 28, 2005",Spring 2004,Madhouse,Manga,30,169,"Adult Cast, Suspense",
39587,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,8.5,"Psychological, Drama, Thriller, Fantasy",Re:ZERO -Starting Life in Another World- Season 2,TV,13,"Jul 8, 2020 to Sep 30, 2020",Summer 2020,White Fox,Light novel,104,170,"Isekai, Time Travel, Suspense",
12355,Ookami Kodomo no Ame to Yuki,8.64,"Fantasy, Slice of Life",Wolf Children,Movie,1,"Jul 21, 2012",Unknown,Studio Chizu,Original,56,171,"Childcare, Award Winning, Supernatural",
227,FLCL,8.03,"Action, Sci-Fi, Comedy, Parody, Dementia, Psychological, Mecha",FLCL,OVA,6,"Apr 26, 2000 to Mar 16, 2001",Unknown,"Gainax, Production I.G",Original,505,172,"Suspense, Avant Garde",
33674,No Game No Life: Zero,8.32,"Game, Supernatural, Drama, Romance, Fantasy",Unknown,Movie,1,"Jul 15, 2017",Unknown,Madhouse,Light novel,208,173,Isekai,
25157,Trinity Seven,7.17,"Action, Harem, Comedy, Supernatural, Magic, Romance, Ecchi, Fantasy, School, Shounen",Trinity Seven,TV,12,"Oct 8, 2014 to Dec 24, 2014",Fall 2014,Seven Arcs Pictures,Manga,2891,174,N/A,
28701,Fate/stay night: Unlimited Blade Works 2nd Season,8.33,"Action, Fantasy, Magic, Supernatural",Fate/stay night Unlimited Blade Works Season 2,TV,13,"Apr 5, 2015 to Jun 28, 2015",Spring 2015,ufotable,Visual novel,201,175,Urban Fantasy,
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",7.74,"Action, Adventure, Fantasy, Military",GATE,TV,12,"Jul 4, 2015 to Sep 19, 2015",Summer 2015,A-1 Pictures,Light novel,933,176,Isekai,
32615,Youjo Senki,8.0,"Action, Military, Magic",The Saga of Tanya the Evil,TV,12,"Jan 6, 2017 to Mar 31, 2017",Winter 2017,Nut,Light novel,547,177,"Isekai, Reincarnation",
11759,Accel World,7.32,"Action, Game, Sci-Fi, Romance, School",Accel World,TV,24,"Apr 7, 2012 to Sep 22, 2012",Spring 2012,Sunrise,Light novel,2228,178,Video Game,
14467,K,7.51,"Action, Mystery, Super Power, Supernatural",K,TV,13,"Oct 5, 2012 to Dec 28, 2012",Fall 2012,GoHands,Original,1560,179,N/A,
11843,Danshi Koukousei no Nichijou,8.28,"Slice of Life, Comedy, School",Daily Lives of High School Boys,TV,12,"Jan 10, 2012 to Mar 27, 2012",Winter 2012,Sunrise,Web manga,238,180,Gag Humor,
28623,Koutetsujou no Kabaneri,7.26,"Action, Horror, Supernatural, Drama, Fantasy",Kabaneri of the Iron Fortress,TV,12,"Apr 8, 2016 to Jul 1, 2016",Spring 2016,Wit Studio,Original,2532,181,"Gore, Historical, Survival, Suspense",
21995,Ao Haru Ride,7.67,"Comedy, Drama, Romance, School, Shoujo, Slice of Life",Blue Spring Ride,TV,12,"Jul 8, 2014 to Sep 23, 2014",Summer 2014,Production I.G,Manga,1103,182,Love Polygon,
33255,Saiki Kusuo no Ψ-nan,8.45,"Comedy, School, Shounen, Slice of Life, Supernatural",The Disastrous Life of Saiki K.,TV,120,"Jul 4, 2016 to Dec 26, 2016",Summer 2016,"J.C.Staff, Egg Firm",Manga,121,183,"Gag Humor, Super Power",
245,Great Teacher Onizuka,8.7,"Slice of Life, Comedy, Drama, School, Shounen",Great Teacher Onizuka,TV,43,"Jun 30, 1999 to Sep 17, 2000",Summer 1999,Studio Pierrot,Manga,44,184,"Delinquents, Workplace",
16894,Kuroko no Basket 2nd Season,8.28,"Comedy, Sports, School, Shounen",Kuroko,TV,25,"Oct 6, 2013 to Mar 30, 2014",Fall 2013,Production I.G,Manga,242,185,Team Sports,
25013,Akatsuki no Yona,8.05,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",Yona of the Dawn,TV,24,"Oct 7, 2014 to Mar 24, 2015",Fall 2014,Studio Pierrot,Manga,471,186,N/A,
30484,Steins;Gate 0,8.51,"Sci-Fi, Thriller",Steins;Gate 0,TV,23,"Apr 12, 2018 to Sep 27, 2018",Spring 2018,White Fox,Visual novel,103,187,"Time Travel, Suspense",
249,InuYasha,7.85,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Magic, Romance, Fantasy, Shounen",InuYasha,TV,167,"Oct 16, 2000 to Sep 13, 2004",Fall 2000,Sunrise,Manga,740,188,"Love Polygon, Mythology, Time Travel",
18507,Free!,7.39,"Slice of Life, Comedy, Sports, Drama, School",Free! - Iwatobi Swim Club,TV,12,"Jul 4, 2013 to Sep 26, 2013",Summer 2013,"Kyoto Animation, Animation Do",Original,1949,189,N/A,
